POINT_CD,LOCAL_POINT_CD,POINT_NAME_JP,POINT_NAME,COUNTRY,CITY,LAT,LON,ALT
210458,10458,HARZGERODE,HARZGERODE,GERMANY,HARZGERODE,51.6519,11.1367,405.3
210460,10460,ARTERN,ARTERN,GERMANY,ARTERN/UNSTRUT,51.3744,11.2919,165.5
210469,10469,ライプツィヒ・シュコイディツ,LEIPZIG/HALLE,GERMANY,GLESIEN,51.4361,12.2414,135.5
210471,10471,ライプツィヒ,LEIPZIG-HOLZHAUSEN,GERMANY,SUDOST,51.315,12.4461,138
210474,10474,ウィッテンベルク,WITTENBERG,GERMANY,LUTHERSTADT WITTENBERG,51.8892,12.6444,105.8
210476,10476,HOLZDORF (FLUGPLATZ),HOLZDORF (FLUGPLATZ),GERMANY,SCHONEWALDE,51.7658,13.1667,101.6
210480,10480,オシャツ,OSCHATZ,GERMANY,OSCHATZ,51.2972,13.0947,150.3
210488,10488,ドレスデン,DRESDEN-KLOTZSCHE,GERMANY,DRESDEN,51.1292,13.7561,232.4
210490,10490,DOBERLUG-KIRCHHAIN,DOBERLUG-KIRCHHAIN,GERMANY,DOBERLUG-KIRCHHAIN,51.645,13.5747,97.8
210495,10495,HOYERSWERDA,HOYERSWERDA,GERMANY,HOYERSWERDA,51.4492,14.2531,116.1
210496,10496,コトブス,COTTBUS,GERMANY,COTTBUS,51.7761,14.3169,69.5
210499,10499,ゲルリッツ,GOERLITZ,GERMANY,GORLITZ,51.1633,14.9531,239.7
210502,10502,NOERVENICH (FLUGPLATZ),NOERVENICH (FLUGPLATZ),GERMANY,DUREN,50.8294,6.6603,133.9
210505,10505,アーヘン,AACHEN-ORSBACH,GERMANY,AACHEN,50.7981,6.0242,232.5
210506,10506,ノイアーブルク,NUERBURG-BARWEILER,GERMANY,BARWEILER,50.3603,6.8697,488.2
210513,10513,ケルン・ボン,KOELN/BONN,GERMANY,RHEIN-SIEG-KREIS,50.8661,7.1586,99.5
210516,10516,KOBLENZ (FALKENSTEIN-KASERNE),KOBLENZ (FALKENSTEIN-KASERNE),GERMANY,METTERNICH,50.3714,7.5792,97.6
210519,10519,ボン,BONN-ROLEBER,GERMANY,BEUEL,50.7364,7.1939,160.4
210520,10520,ANDERNACH,ANDERNACH,GERMANY,ANDERNACH,50.4236,7.4203,76.1
210526,10526,バートマリエンベルク,BAD MARIENBERG,GERMANY,WESTERWALDKREIS,50.6619,7.9603,546.6
210532,10532,ギーセン,GIESSEN-WETTENBERG,GERMANY,GIESEN,50.6031,8.645,204.6
210534,10534,HOHERODSKOPF-VOGELSBERG,HOHERODSKOPF-VOGELSBERG,GERMANY,BREUNGESHAIN,50.5086,9.2247,744.1
210537,10537,NEU ULRICHSTEIN,NEU ULRICHSTEIN,GERMANY,HOMBERG (OHM),50.7517,9.0225,351.6
210540,10540,EISENACH,EISENACH,GERMANY,HOTZELSRODA,51.0008,10.3622,313.8
210542,10542,バートヘルスフェルト,BAD HERSFELD (AHP),GERMANY,HERSFELD-ROTENBURG,50.8531,9.7386,270.8
210544,10544,ワッサークッペ,WASSERKUPPE,GERMANY,GERSFELD (RHON),50.4978,9.9439,925.4
210548,10548,マイニンゲン,MEININGEN,GERMANY,DREISIGACKER,50.5611,10.3772,452.6
210552,10552,SCHMUECKE,SCHMUECKE,GERMANY,GEHLBERG,50.6544,10.7694,939.1
210554,10554,エルフルト,ERFURT-WEIMAR,GERMANY,ERFURT,50.9847,10.9631,322
210557,10557,ノイハウス・アム・レンベーク,NEUHAUS,GERMANY,SONNEBERG,50.5003,11.1344,851
210564,10564,シュライツ,SCHLEIZ (AUT),GERMANY,SCHLEIZ,50.5678,11.8042,501.9
210565,10565,OSTERFELD,OSTERFELD,GERMANY,OSTERFELD,51.0872,11.9292,245.8
210567,10567,ゲーラ,GERA/LEUMNITZ,GERMANY,GERA,50.8814,12.1289,311.7
210569,10569,プラウエン,PLAUEN (AUT),GERMANY,PLAUEN,50.4819,12.13,388.8
210574,10574,CARLSFELD,CARLSFELD,GERMANY,WEITERSGLASHUTTE,50.4311,12.6114,899.4
210577,10577,ケムニッツ,CHEMNITZ,GERMANY,STELZENDORF,50.7914,12.8719,419.7
210578,10578,フィシュテルベルク,FICHTELBERG MTN,GERMANY,KURORT OBERWIESENTHAL,50.4294,12.9553,1214.6
210579,10579,MARIENBERG,MARIENBERG,GERMANY,MOOSHAIDE,50.6511,13.1469,640.4
210582,10582,ZINNWALD-GEORGENFELD,ZINNWALD-GEORGENFELD,GERMANY,ZINNWALD-GEORGENFELD,50.7314,13.7517,882
210591,10591,LICHTENHAIN-MITTELNDORF,LICHTENHAIN-MITTELNDORF,GERMANY,KIRNITZSCHTAL,50.9383,14.2092,319.3
210609,10609,トリール,TRIER/PETRISBERG,GERMANY,KURENZ,49.7478,6.6583,273.2
210613,10613,BUECHEL (FLUGPLATZ),BUECHEL (FLUGPLATZ),GERMANY,COCHEM-ZELL,50.1747,7.0594,485.8
210615,10615,DEUSELBACH,DEUSELBACH,GERMANY,DEUSELBACH,49.7619,7.0542,481.7
210616,10616,HAHN,HAHN,GERMANY,LAUTZENHAUSEN,49.9475,7.2647,503.1
210618,10618,イーダーオーバーシュタイン,IDAR-OBERSTEIN(MIL),GERMANY,OBERSTEIN,49.6928,7.3264,377
210628,10628,ガイゼンハイム,GEISENHEIM,GERMANY,GEISENHEIM,49.985,7.9547,111.2
210635,10635,KLEINER FELDBERG/TAUNUS,KLEINER FELDBERG/TAUNUS,GERMANY,HOCHTAUNUSKREIS,50.2217,8.4469,826.4
210637,10637,フランクフルト,FRANKFURT/MAIN,GERMANY,FRANKFURT AM MAIN,50.0261,8.5214,104.1
210641,10641,OFFENBACH-WETTERPARK,OFFENBACH-WETTERPARK,GERMANY,OFFENBACH AM MAIN,50.09,8.7861,120.5
210646,10646,NEUHUTTEN-SPESSART,NEUHUTTEN-SPESSART,GERMANY,NEUHUTTEN,50.0083,9.4239,340.4
210648,10648,ミヘルシュタット,MICHELSTADT/VIELBRU,GERMANY,VIELBRUNN,49.7178,9.0997,454.8
210655,10655,ビュルツブルク,WURZBURG (USA-AF),GERMANY,FRAUENLAND,49.7703,9.9578,272
210658,10658,バートキッシンゲン,BAD KISSINGEN,GERMANY,HAUSEN,50.2242,10.0792,281.4
210671,10671,コーブルク,COBURG,GERMANY,OBERLAUTER,50.3067,10.9678,345.3
210675,10675,バンベルク,BAMBERG,GERMANY,BAMBERG,49.8753,10.9219,240.9
210685,10685,ホーフ,HOF,GERMANY,HOHENSAAS,50.3133,11.8775,566.8
210686,10686,WUNSIEDEL-SCHOENBRUNN,WUNSIEDEL-SCHOENBRUNN,GERMANY,WUNSIEDEL,50.0317,11.9744,623
210688,10688,ワイデン,WEIDEN (MIL/MET),GERMANY,WEIDEN IN DER OBERPFALZ,49.6661,12.1844,436.5
210704,10704,BERUS,BERUS,GERMANY,BERUS,49.2639,6.6869,363
210706,10706,トーライ,THOLEY,GERMANY,THOLEY,49.4739,7.0386,387
210708,10708,ザールブリュッケン,SAARBRUECKEN/ENSHEIM,GERMANY,SAARBRUECKEN/ENSHEIM,49.2142,7.1083,320.2
210724,10724,WEINBIET,WEINBIET,GERMANY,RHEINLAND-PFALZ,49.3758,8.1214,558.5
210729,10729,マンハイム,MANNHEIM,GERMANY,MANNHEIM,49.5089,8.5542,100
210733,10733,WAIBSTADT,WAIBSTADT,GERMANY,RHEIN-NECKAR-KREIS,49.2942,8.9053,239.7
210736,10736,ミュールアッカー,MUEHLACKER (AUT),GERMANY,MUHLACKER,48.9719,8.8733,243.4
210738,10738,シュトゥットガルト,STUTTGART-ECHTERDINGEN,GERMANY,FILDERSTADT,48.6892,9.2253,391.6
210739,10739,シュトゥットガルト,STUTTGART/SCHNARREN,GERMANY,ZUFFENHAUSEN,48.8333,9.2,315
210742,10742,エーリンゲン,OEHRINGEN,GERMANY,OHRINGEN,49.2081,9.5186,274.4
210743,10743,NIEDERSTETTEN,NIEDERSTETTEN,GERMANY,MAIN-TAUBER-KREIS,49.3894,9.9667,472.8
210747,10747,KAISERSBACH-CRONHUETTE,KAISERSBACH-CRONHUETTE,GERMANY,CRONHUTTE,48.9169,9.6872,489.9
210756,10756,FEUCHTWANGEN-HEILBRONN,FEUCHTWANGEN-HEILBRONN,GERMANY,ANSBACH,49.1622,10.3661,476.5
210761,10761,ワイセンブルクインバイエルン,WEISSENBURG,GERMANY,EMETZHEIM,49.0114,10.9319,440.5
210763,10763,ニュルンベルク,NUERNBERG,GERMANY,NURNBERG,49.5044,11.0569,317.6
210765,10765,ロート,ROTH,GERMANY,ROTH,49.2164,11.1033,394.5
210771,10771,KUEMMERSBRUCK,KUEMMERSBRUCK,GERMANY,GARMERSDORF,49.4283,11.9017,418.1
210776,10776,レーゲンスブルク,REGENSBURG/OBERHUB,GERMANY,SALLERN,49.0422,12.1019,369.6
210777,10777,GELBELSEE,GELBELSEE,GERMANY,GELBELSEE,48.9481,11.4289,537.6
210782,10782,WALDMUNCHEN,WALDMUNCHEN,GERMANY,WALDMUNCHEN,49.3908,12.6839,499.6
210788,10788,シュトラウビング,STRAUBING,GERMANY,FELDKIRCHEN,48.8275,12.5597,359.4
210791,10791,グローサー・アルバー山,GROSSER ARBER (MTN),GERMANY,BAYERISCH EISENSTEIN,49.1139,13.1353,1445.8
210796,10796,ツビーゼル,ZWIESEL (AUT),GERMANY,ZWIESEL,49.0281,13.2386,616
210803,10803,フライブルク,FREIBURG (CIV/FAFB),GERMANY,NORD,48.0233,7.8342,237.6
210805,10805,ラール,LAHR,GERMANY,HUGSWEIER,48.3647,7.8281,157.2
210815,10815,フロイデンシュタット,FREUDENSTADT,GERMANY,FREUDENSTADT,48.4536,8.4089,800.7
210818,10818,KLIPPENECK,KLIPPENECK,GERMANY,DENKINGEN,48.1053,8.7547,974.6
210827,10827,MESSSTETTEN,MESSSTETTEN,GERMANY,GEISBUHL,48.1875,8.9939,932.6
210836,10836,STOETTEN,STOETTEN,GERMANY,BOHMENKIRCH,48.6656,9.8647,738.6
210837,10837,LAUPHEIM,LAUPHEIM,GERMANY,BIBERACH,48.2175,9.9097,549.8
210850,10850,ハルブルク,HARBURG (AUT),GERMANY,DONAU-RIES,48.7917,10.7061,503
210852,10852,アウクスブルク,AUGSBURG,GERMANY,AICHACH-FRIEDBERG,48.4253,10.9419,476.7
210853,10853,ノイブルク,NEUBURG/DONAU FLUGPLATZ,GERMANY,NEUBURG-SCHROBENHAUSEN,48.7097,11.2097,387.3
210856,10856,ラーガー・レイフェルト,LECHFELD,GERMANY,GRABEN,48.185,10.8508,562
210860,10860,インゴルシュタット,INGOLSTADT FLUGPLATZ,GERMANY,INGOLSTADT FLUGPLATZ,48.7111,11.5361,366
210863,10863,WEIHENSTEPHAN-DURNAST,WEIHENSTEPHAN-DURNAST,GERMANY,FREISING,48.4033,11.6958,478.7
210865,10865,MUENCHEN-STADT,MUENCHEN-STADT,GERMANY,NEUHAUSEN-NYMPHENBURG,48.1631,11.5428,525.6
210870,10870,ミュンヘン,MUNICH ARPT,GERMANY,ERDING,48.3486,11.8147,446.5
210872,10872,GOTTFRIEDING,GOTTFRIEDING,GERMANY,GOTTFRIEDING,48.6594,12.5389,351.4
210875,10875,ミュールドルフ,MUHLDORF,GERMANY,MOSLING,48.2792,12.5025,406.6
210895,10895,FURSTENZELL,FURSTENZELL,GERMANY,FURSTENZELL,48.5453,13.3531,479.9
210908,10908,フェルトベルク山,FELDBERG/SCHWARZWAL,GERMANY,FELDBERG (SCHWARZWALD),47.8747,8.0039,1495.8
210929,10929,コンスタンツ,KONSTANZ,GERMANY,KONSTANZ,47.6775,9.19,444.4
210945,10945,LEUTKIRCH-HERLAZHOFEN,LEUTKIRCH-HERLAZHOFEN,GERMANY,HASELBURG,47.7956,10.0325,673.9
210946,10946,ケンプテン,KEMPTEN/DURACH,GERMANY,KEMPTEN (ALLGAU),47.7231,10.3347,702.1
210948,10948,オーバーストドルフ,OBERSTDORF,GERMANY,OBERSTDORF,47.3983,10.2758,807.1
210954,10954,ALTENSTADT,ALTENSTADT,GERMANY,WEILHEIM-SCHONGAU,47.8342,10.8667,756.7
210961,10961,ツークシュピッツェ山,ZUGSPITZE MOUNTAIN,GERMANY,GARMISCH-PARTENKIRCHEN,47.4222,10.9867,2960.2
210962,10962,HOHENPEISSENBERG,HOHENPEISSENBERG,GERMANY,HOHENPEISENBERG,47.8019,11.0119,985.5
210963,10963,ガルミッシュパルテンキルヘン,GARMISCH (USA-HP),GERMANY,BREITENAU,47.4831,11.0622,720.2
210982,10982,CHIEMING,CHIEMING,GERMANY,CHIEMING,47.8842,12.5403,552.5
211001,11001,WOLFSEGG,WOLFSEGG,AUSTRIA,WOLFSEGG AM HAUSRUCK,48.1056,13.6708,615.6
211008,11008,ROHRBACH,ROHRBACH,AUSTRIA,ROHRBACH,48.5697,13.9942,602.4
211010,11010,リンツ,LINZ,AUSTRIA,HORSCHING,48.2353,14.1881,313
211012,11012,クレムスミュンスター,KREMSMUNSTER,AUSTRIA,KIRCHDORF AN DER KREMS,48.055,14.1311,389.5
211018,11018,アムシュテッテン,AMSTETTEN,AUSTRIA,AMSTETTEN,48.1081,14.8986,264.4
211019,11019,ALLENTSTEIG,ALLENTSTEIG,AUSTRIA,ALLENTSTEIG,48.6908,15.3669,606.8
211020,11020,ツベットルシュティフト,ZWETTL STIFT,AUSTRIA,ZWETTL,48.6178,15.2036,505.4
211021,11021,LITSCHAU,LITSCHAU,AUSTRIA,HORMANNS BEI LITSCHAU,48.9547,15.0383,556.7
211022,11022,RETZ,RETZ,AUSTRIA,RETZ,48.7611,15.9417,320
211024,11024,JAUERLING,JAUERLING,AUSTRIA,WIESMANNSREITH,48.3344,15.3392,960.5
211025,11025,WEITRA,WEITRA,AUSTRIA,WEITRA,48.7022,14.8986,569.9
211027,11027,STOCKERAU,STOCKERAU,AUSTRIA,KORNEUBURG,48.3969,16.1925,205.1
211030,11030,TULLN/LANGENLEBARN,TULLN/LANGENLEBARN,AUSTRIA,NIEDEROSTERREICH,48.3239,16.1181,176.8
211032,11032,ポイスドルフ,POYSDORF,AUSTRIA,POYSDORF,48.6692,16.6375,206
211034,11034,ウィーン, VIENNA,AUSTRIA,WIEDEN,48.1983,16.3669,177.3
211035,11035,ウィーン, VIENNA,AUSTRIA,DOBLING,48.2486,16.3564,209
211036,11036,ウィーンシュベハト国際空港,VIENNA INTERNATIONAL AIRPOR,AUSTRIA,WIEN-UMGEBUNG DISTRICT,48.1103,16.5697,183
211037,11037,GROSSENZERSDORF,GROSSENZERSDORF,AUSTRIA,GROS-ENZERSDORF,48.1997,16.5592,152.8
211040,11040,WIEN/UNTERLAA,WIEN/UNTERLAA,AUSTRIA,FAVORITEN,48.125,16.4194,200
211051,11051,RANSHOFEN,RANSHOFEN,AUSTRIA,BRAUNAU AM INN,48.2242,13.0283,388.1
211053,11053,リートイムインクライス,RIED IM INNKREIS,AUSTRIA,RIED IM INNKREIS,48.2172,13.475,429.2
211055,11055,シェールディング,SCHARDING VORSTADT,AUSTRIA,SCHARDING VORSTADT,48.4642,13.4344,312.7
211059,11059,ウェルス,WELS,AUSTRIA,SCHLEISHEIM,48.1628,14.0714,312.9
211060,11060,LINZ-STADT,LINZ-STADT,AUSTRIA,INNENSTADT,48.2964,14.2856,262.1
211070,11070,クレムス,KREMS,AUSTRIA,KREMS AN DER DONAU,48.4183,15.6214,203.1
211075,11075,LANGENLOIS,LANGENLOIS,AUSTRIA,LANGENLOIS,48.4725,15.6975,208.9
211078,11078,リリフェンフェルト,LILIENFELD,AUSTRIA,JUNGHERRNTAL,48.0281,15.5875,695.6
211080,11080,WIEN/MARIABRUNN,WIEN/MARIABRUNN,AUSTRIA,PENZING,48.2069,16.2294,227
211082,11082,GUMPOLDSKIRCHEN,GUMPOLDSKIRCHEN,AUSTRIA,GUMPOLDSKIRCHEN,48.0403,16.2822,221.3
211083,11083,LEISER BERGE,LEISER BERGE,AUSTRIA,KLEMENT,48.5589,16.3717,458.1
211085,11085,ZWERNDORF-MARCHEGG,ZWERNDORF-MARCHEGG,AUSTRIA,NIEDEROSTERREICH,48.3381,16.8314,145.6
211090,11090,WIEN-DONAUFELD,WIEN-DONAUFELD,AUSTRIA,WIEN,48.2575,16.4333,163
211101,11101,ブレゲンツ,BREGENZ,AUSTRIA,BREGENZ,47.4992,9.7461,437
211105,11105,フェルトキルヒ,FELDKIRCH,AUSTRIA,FELDKIRCH,47.2711,9.6097,435.9
211110,11110,GALZIG,GALZIG,AUSTRIA,SANKT ANTON AM ARLBERG,47.1297,10.2303,2089.9
211112,11112,ランデック,LANDECK,AUSTRIA,LANDECK,47.1403,10.5636,808.8
211119,11119,SEEFELD,SEEFELD,AUSTRIA,SEEFELD IN TIROL,47.3247,11.1756,1183.7
211120,11120,インスブルック,INNSBRUCK,AUSTRIA,INNSBRUCK,47.2603,11.3439,593
211121,11121,INNSBRUCK-FLUGHAFEN (AUTOMAT),INNSBRUCK-FLUGHAFEN (AUTOMAT),AUSTRIA,INNSBRUCK,47.26,11.3567,585
211126,11126,PATSCHERKOFEL,PATSCHERKOFEL,AUSTRIA,TIROL,47.2089,11.4622,2252
211127,11127,OBERGURGL,OBERGURGL,AUSTRIA,GURGL,46.8667,11.0244,1939.3
211129,11129,BRENNER NEU,BRENNER NEU,AUSTRIA,INNSBRUCK-LAND,47.0075,11.5072,1369
211130,11130,クーフシュタイン,KUFSTEIN,AUSTRIA,KUFSTEIN,47.5753,12.1628,491.6
211136,11136,KRIMML,KRIMML,AUSTRIA,UNTERKRIMML,47.2292,12.1819,1010.7
211137,11137,MARIA ALM,MARIA ALM,AUSTRIA,ALM,47.4061,12.8983,794.3
211138,11138,RUDOLFSHUETTE-ALPINZENTRUM,RUDOLFSHUETTE-ALPINZENTRUM,AUSTRIA,STUBACH,47.135,12.6258,2319.7
211140,11140,ローファー,LOFER,AUSTRIA,LOFER,47.5844,12.6953,624
211141,11141,ビショフスホーフェン,BISCHOFSHOFEN,AUSTRIA,BUCHBERG,47.4067,13.2211,547.6
211144,11144,ツェルアムゼー,ZELL AM SEE,AUSTRIA,ZELL AM SEE,47.3267,12.7953,0
211146,11146,SONNBLICK,SONNBLICK,AUSTRIA,RAURIS,47.0542,12.9575,3114
211148,11148,ザンクトミハエルイムルンガウ,SANKT MICHAEL IM LUNGAU,AUSTRIA,SANKT MICHAEL IM LUNGAU,47.0944,13.6228,1051.9
211149,11149,OBERTAUERN,OBERTAUERN,AUSTRIA,OBERTAUERN,47.2489,13.5597,1744.9
211150,11150,ザルツブルク,SALZBURG,AUSTRIA,SALZBURG,47.7944,13.0033,445
211152,11152,MATTSEE,MATTSEE,AUSTRIA,MATTSEE,47.9772,13.1056,504
211153,11153,モントゼー,MONDSEE,AUSTRIA,MONDSEE,47.8508,13.3472,482
211155,11155,FEUERKOGEL,FEUERKOGEL,AUSTRIA,EBENSEE,47.8167,13.7178,1620.1
211157,11157,AIGEN IM ENNSTAL,AIGEN IM ENNSTAL,AUSTRIA,HOHENBERG,47.5328,14.1383,651.8
211161,11161,PRAEBICHL,PRAEBICHL,AUSTRIA,VORDERNBERG,47.5217,14.9542,1214.2
211165,11165,ZELTWEG,ZELTWEG,AUSTRIA,ZELTWEG,47.2,14.75,682
211170,11170,LUNZ,LUNZ,AUSTRIA,LUNZ AM SEE,47.8544,15.0675,610.9
211171,11171,MARIAZELL/ST SEBASTIAN,MARIAZELL/ST SEBASTIAN,AUSTRIA,SANKT SEBASTIAN,47.7892,15.3022,865.4
211173,11173,FISCHBACH,FISCHBACH,AUSTRIA,FISCHBACH,47.4442,15.6439,1037.2
211175,11175,ブルックアンデルムール,BRUCK AN DER MUR,AUSTRIA,BRUCK AN DER MUR,47.4058,15.2497,483.7
211180,11180,RAX/SEILBAHN-BERGSTAT,RAX/SEILBAHN-BERGSTAT,AUSTRIA,KLEINAU,47.7175,15.7786,1557.7
211182,11182,ウィーナーノイシュタット,WIENER NEUSTADT,AUSTRIA,WIENER NEUSTADT,47.8322,16.2314,281
211185,11185,メーニヒキルヘン,MONICHKIRCHEN,AUSTRIA,MONICHKIRCHEN,47.5111,16.0333,995.5
211190,11190,アイゼンシュタット,EISENSTADT,AUSTRIA,EISENSTADT,47.8539,16.5386,182
211192,11192,KLEINZICKEN,KLEINZICKEN,AUSTRIA,KLEINZICKEN,47.2075,16.3356,267.1
211193,11193,BAD TATZMANNSDORF,BAD TATZMANNSDORF,AUSTRIA,JORMANNSDORF,47.3381,16.225,0
211201,11201,ジリアン,SILLIAN,AUSTRIA,SILLIAN,46.7464,12.4236,1084.4
211204,11204,リエンツ,LIENZ,AUSTRIA,DEBANT,46.8256,12.8064,668
211213,11213,フィラハ,VILLACH,AUSTRIA,VILLACH,46.6181,13.8739,494.5
211214,11214,PREITENEGG,PREITENEGG,AUSTRIA,UNTERPREITENEGG,46.9381,14.915,1036.4
211220,11220,NEUMARKT,NEUMARKT,AUSTRIA,NEUMARKT IN DER STEIERMARK,47.0697,14.4247,871
211221,11221,KOEFLACH,KOEFLACH,AUSTRIA,KOFLACH,47.07,15.0872,463
211225,11225,WEITENSFELD,WEITENSFELD,AUSTRIA,WEITENSFELD IM GURKTAL,46.8492,14.1908,712.4
211227,11227,FELDKIRCHEN,FELDKIRCHEN,AUSTRIA,FELDKIRCHEN IN KARNTEN,46.7219,14.0969,546.4
211229,11229,ST. ANDRAE I.L.,ST. ANDRAE I.L.,AUSTRIA,BLAIKEN,46.7642,14.8281,403.7
211231,11231,クラーゲンフルト,KLAGENFURT,AUSTRIA,SANKT PETER AM BICHL,46.6428,14.3372,476
211232,11232,ファイストリッツ,FEISTRITZ,AUSTRIA,FEISTRITZ OB BLEIBURG,46.5589,14.7667,530.9
211234,11234,BAD EISENKAPPEL,BAD EISENKAPPEL,AUSTRIA,BAD EISENKAPPEL,46.4906,14.5933,619
211240,11240,グラーツ,GRAZ,AUSTRIA,GRAZ-UMGEBUNG,46.9931,15.4392,363
211241,11241,SCHOECKL,SCHOECKL,AUSTRIA,SCHOCKL,47.1986,15.4664,1438.7
211242,11242,ST. RADEGUND,ST. RADEGUND,AUSTRIA,SANKT RADEGUND BEI GRAZ,47.1822,15.4897,728.6
211244,11244,BAD GLEICHENBERG,BAD GLEICHENBERG,AUSTRIA,BAD GLEICHENBERG,46.8722,15.9036,271.4
211252,11252,VIRGEN,VIRGEN,AUSTRIA,VIRGEN,47.0028,12.4558,1192.9
211255,11255,ケチャハ,KOTSCHACH,AUSTRIA,KOTSCHACH,46.6775,12.9983,711
211260,11260,MALLNITZ-BAD,MALLNITZ-BAD,AUSTRIA,MALLNITZ,46.9919,13.1664,1201.2
211263,11263,WEISSENSEE/GATSCHACH,WEISSENSEE/GATSCHACH,AUSTRIA,GATSCHACH,46.7186,13.2858,956
211265,11265,VILLACHER ALPE- AUTOM.,VILLACHER ALPE- AUTOM.,AUSTRIA,BAD BLEIBERG,46.6036,13.6725,2160
211270,11270,DELLACH IM DRAUTAL,DELLACH IM DRAUTAL,AUSTRIA,DELLACH IM DRAUTAL,46.7419,13.0828,627.2
211272,11272,シュピタール,SPITTAL ,AUSTRIA,SPITTAL AN DER DRAU,46.7906,13.4872,543.5
211275,11275,ARRIACH,ARRIACH,AUSTRIA,ARRIACH,46.7278,13.8525,892.3
211278,11278,POERTSCHACH,POERTSCHACH,AUSTRIA,PORTSCHACH AM WORTHERSEE,46.6308,14.1653,453.4
211280,11280,ムーラウ,MURAU,AUSTRIA,MURAU,47.1111,14.1769,814.1
211285,11285,ドイチュランツベルク,DEUTSCHLANDSBERG,AUSTRIA,DEUTSCHLANDSBERG,46.8217,15.2269,355
211290,11290,グラーツ大学,GRAZ UNIVERSITY,AUSTRIA,GRAZ,47.0778,15.4489,378.8
211292,11292,LASSNITZHOEHE,LASSNITZHOEHE,AUSTRIA,LASNITZHOHE,47.0736,15.5922,529.3
211296,11296,LEIBNITZ,LEIBNITZ,AUSTRIA,WAGNA,46.7675,15.5528,265.7
211298,11298,フェルトバハ,FELDBACH,AUSTRIA,UNTERWEISENBACH,46.9489,15.8797,320.1
211301,11301,ALBERSCHWENDE,ALBERSCHWENDE,AUSTRIA,ALBERSCHWENDE,47.4575,9.8486,715
211302,11302,ドルンビルン,DORNBIRN,AUSTRIA,DORNBIRN,47.4325,9.7256,407
211304,11304,BRAND,BRAND,AUSTRIA,BRAND BEI BLUDENZ,47.1031,9.7383,1032.3
211308,11308,WARTH,WARTH,AUSTRIA,WARTH,47.2558,10.1861,1470.3
211310,11310,イシュグル,ISCHGL,AUSTRIA,ISCHGL,46.9819,10.3172,2319
211312,11312,GALTUER,GALTUER,AUSTRIA,GALTUR,46.9678,10.1856,1576.7
211314,11314,ロイテ, REUTTE,AUSTRIA,GEMEINDE REUTTE,47.4944,10.7153,843.3
211316,11316,PITZTALER GLETSCHER,PITZTALER GLETSCHER,AUSTRIA,TIROL,46.9269,10.8792,2847.6
211318,11318,BRUNNENKOGEL/OETZTALER ALPEN,BRUNNENKOGEL/OETZTALER ALPEN,AUSTRIA,TIROL,46.9128,10.8617,3430
211325,11325,イエンバハ,JENBACH,AUSTRIA,JENBACH,47.3889,11.7581,531.4
211330,11330,MAYRHOFEN,MAYRHOFEN,AUSTRIA,MAYRHOFEN,47.1625,11.8514,639
211331,11331,KLAGENFURT-FLUGHAFEN (AUTOMAT),KLAGENFURT-FLUGHAFEN (AUTOMAT),AUSTRIA,KLAGENFURT AM WORTHERSEE,46.6483,14.3183,452
211332,11332,MISTELBACH,MISTELBACH,AUSTRIA,MISTELBACH,48.5708,16.61,195
211340,11340,SCHMITTENHOEHE,SCHMITTENHOEHE,AUSTRIA,SCHMITTEN,47.3286,12.7381,1954.4
211343,11343,SONNBLICK - AUTOM.,SONNBLICK - AUTOM.,AUSTRIA,RAURIS,47.0542,12.9575,3113.8
211345,11345,ST. VEIT IM PONGAU,ST. VEIT IM PONGAU,AUSTRIA,SALZBURG,47.3292,13.155,749.2
211346,11346,RAURIS,RAURIS,AUSTRIA,RAURIS,47.2236,12.9925,942.1
211348,11348,MARIAPFARR,MARIAPFARR,AUSTRIA,MARIAPFARR,47.1522,13.745,1153
211349,11349,KATSCHBERG,KATSCHBERG,AUSTRIA,SANKT MICHAEL IM LUNGAU,47.0603,13.6147,1637.3
211350,11350,ザルツブルク,SALZBURG,AUSTRIA,SALZBURG,47.7906,13.0533,418.4
211351,11351,RAMSAU/DACHSTEIN,RAMSAU/DACHSTEIN,AUSTRIA,RAMSAU AM DACHSTEIN,47.4253,13.6342,1209.7
211355,11355,ビンディシュガルステン,WINDISCHGARSTEN,AUSTRIA,WINDISCHGARSTEN,47.7203,14.3261,597.5
211356,11356,バートアウスゼー,BAD AUSSEE,AUSTRIA,BAD AUSSEE,47.6106,13.7583,742.3
211357,11357,ザンクトフォルフガング,SANKT WOLFGANG,AUSTRIA,SANKT WOLFGANG IM SALZKAMMERGUT,47.7403,13.4419,543
211358,11358,BAD MITTERNDORF,BAD MITTERNDORF,AUSTRIA,BAD MITTERNDORF,47.5533,13.9347,801.7
211359,11359,GROEBMING,GROEBMING,AUSTRIA,STEIERMARK,47.4467,13.9042,770.5
211362,11362,KALWANG,KALWANG,AUSTRIA,KALWANG,47.4214,14.7597,746.6
211365,11365,ZELTWEG/AUTOM. STAT.,ZELTWEG/AUTOM. STAT.,AUSTRIA,ZELTWEG,47.1997,14.7469,678.7
211366,11366,SAALBACH,SAALBACH,AUSTRIA,SAALBACH,47.3878,12.6483,980.6
211367,11367,BAERNKOPF,BAERNKOPF,AUSTRIA,BARNKOPF,48.3911,15.0028,969.1
211372,11372,BAD GASTEIN,BAD GASTEIN,AUSTRIA,BAD GASTEIN,47.1106,13.1333,1093.8
